,households,name,latitude,longitude,geometry,GEOID
470831201001,563,RO - Rooted Rural,36.245433,-87.6193612,POINT (-87.6193612 36.245433),4708390844
470831201002,684,RO - Rooted Rural,36.3161273,-87.586835,POINT (-87.58683499999999 36.3161273),4708391224
470831202001,485,RO - Rural Bypasses,36.2742461,-87.7201699,POINT (-87.7201699 36.2742461),4708390654
470831202002,276,CCL - Heartland Communities,36.3431947,-87.6968566,POINT (-87.6968566 36.3431947),4708391034
470831203001,421,RO - Rooted Rural,36.2890304,-87.7743259,POINT (-87.77432589999999 36.2890304),4708390084
470831203002,494,RO - Southern Satellites,36.3216978,-87.7900344,POINT (-87.7900344 36.3216978),4708390084
470831203003,282,CCL - Rural Resort Dwellers,36.2901494,-87.888228,POINT (-87.888228 36.2901494),4708390084
470851301001,646,RO - Southern Satellites,36.1641036,-87.6652585,POINT (-87.66525849999999 36.1641036),4708591226
470851301002,474,RO - Southern Satellites,36.1175294,-87.6101344,POINT (-87.61013440000001 36.1175294),4708591226
470851301003,485,RO - Rooted Rural,36.0864227,-87.6633256,POINT (-87.66332559999999 36.0864227),4708591036
470851301004,515,RO - Southern Satellites,36.0647694,-87.594907,POINT (-87.59490700000001 36.0647694),4708591036
470851302001,358,CCL - Rural Resort Dwellers,36.1967956,-87.8335182,POINT (-87.8335182 36.1967956),4708590086
470851302002,417,RO - Southern Satellites,36.1088975,-87.8697765,POINT (-87.8697765 36.1088975),4708590086
470851303001,421,HT - Small Town Simplicity,36.0933341,-87.8103782,POINT (-87.8103782 36.0933341),4708590086
470851303002,633,CCL - Salt of the Earth,36.0956035,-87.7350915,POINT (-87.7350915 36.0956035),4708590276
470851303003,432,CCL - Heartland Communities,36.0937781,-87.7771546,POINT (-87.7771546 36.0937781),4708590276
470851303004,313,HT - Small Town Simplicity,36.0708735,-87.7744645,POINT (-87.77446449999999 36.0708735),4708590846
470851303005,543,HT - Small Town Simplicity,36.0555286,-87.8440045,POINT (-87.8440045 36.0555286),4708590846
470851304001,423,RO - Rooted Rural,35.9914462,-87.6695965,POINT (-87.6695965 35.9914462),4708590846
470851304002,621,RO - Rooted Rural,35.9192683,-87.8308967,POINT (-87.8308967 35.9192683),4708590846
470851305001,212,CCL - Salt of the Earth,36.0359048,-87.958518,POINT (-87.958518 36.0359048),4708590086
470851305002,420,CCL - Heartland Communities,36.0128115,-87.9770088,POINT (-87.97700879999999 36.0128115),4708590656
470851305003,651,CCL - Salt of the Earth,35.9837369,-87.9530123,POINT (-87.9530123 35.9837369),4708590656
470879601001,393,RO - Rural Bypasses,36.4559137,-85.710419,POINT (-85.710419 36.4559137),4708791038
470879601002,391,RO - Rooted Rural,36.3590105,-85.7824645,POINT (-85.7824645 36.3590105),4708791038
470879602001,524,RO - Rural Bypasses,36.2736443,-85.6579992,POINT (-85.65799920000001 36.2736443),4708790848
470879602002,432,RO - Rooted Rural,36.2840271,-85.7375713,POINT (-85.7375713 36.2840271),4708790848
470879603001,928,RO - Rural Bypasses,36.2750715,-85.5511336,POINT (-85.5511336 36.2750715),4708790658
470879603002,608,RO - Rural Bypasses,36.3178084,-85.5864065,POINT (-85.5864065 36.3178084),4708790468
470879603003,292,RO - Rural Bypasses,36.3428363,-85.6408763,POINT (-85.6408763 36.3428363),4708790088
470879603004,368,HT - Small Town Simplicity,36.3677181,-85.6785469,POINT (-85.6785469 36.3677181),4708790088
470879604001,792,RO - Rooted Rural,36.3995499,-85.5686527,POINT (-85.5686527 36.3995499),4708790278
470890701001,278,CCL - Heartland Communities,36.1063833,-83.2846289,POINT (-83.2846289 36.1063833),4708990470
470890701002,577,RO - Down the Road,36.1065263,-83.2644776,POINT (-83.26447760000001 36.1065263),4708990470
470890701003,984,RO - Rooted Rural,36.0550289,-83.2750496,POINT (-83.2750496 36.0550289),4708990470
470890701004,723,RO - Southern Satellites,36.0745719,-83.3330301,POINT (-83.3330301 36.0745719),4708990470
470890701005,277,CCL - Heartland Communities,36.1156865,-83.3052061,POINT (-83.30520610000001 36.1156865),4708990470
470890702001,519,RO - Rural Bypasses,36.1369491,-83.3798652,POINT (-83.3798652 36.1369491),4708991610
470890702002,641,RO - Southern Satellites,36.1078591,-83.3674883,POINT (-83.36748830000001 36.1078591),4708991610
470890702003,725,RO - Southern Satellites,36.123205,-83.4285147,POINT (-83.42851469999999 36.123205),4708991610
470890703001,686,GX - Midlife Constants,36.1480056,-83.472917,POINT (-83.472917 36.1480056),4708991800
470890703002,580,MS - Set to Impress,36.1313529,-83.4934238,POINT (-83.4934238 36.1313529),4708991800
470890703003,441,MS - Set to Impress,36.1211235,-83.4864936,POINT (-83.4864936 36.1211235),4708991800
470890703004,332,HT - Small Town Simplicity,36.1195679,-83.4971276,POINT (-83.4971276 36.1195679),4708990660
470890703005,623,CCL - The Great Outdoors,36.1412846,-83.515247,POINT (-83.515247 36.1412846),4708990660
470890704001,670,RO - Southern Satellites,36.1394063,-83.5627596,POINT (-83.56275960000001 36.1394063),4708991230
470890704002,812,RO - Southern Satellites,36.0953916,-83.5820071,POINT (-83.5820071 36.0953916),4708991230
470890705001,603,RO - Southern Satellites,36.0408704,-83.5873608,POINT (-83.5873608 36.0408704),4708991230
470890705002,969,RO - Southern Satellites,36.0583455,-83.637728,POINT (-83.637728 36.0583455),4708991040
470890705003,577,RO - Rooted Rural,36.090232,-83.6552379,POINT (-83.6552379 36.090232),4708991040
470890706001,448,HT - Small Town Simplicity,36.1088462,-83.4855067,POINT (-83.4855067 36.1088462),4708990660
470890706002,829,RO - Southern Satellites,36.0899459,-83.462496,POINT (-83.462496 36.0899459),4708990850
470890706003,633,RO - Rooted Rural,36.086823,-83.5100672,POINT (-83.51006719999999 36.086823),4708990850
470890707001,833,CCL - Rural Resort Dwellers,36.0138948,-83.3676156,POINT (-83.36761559999999 36.0138948),4708990090
470890707002,724,CCL - Salt of the Earth,36.0576035,-83.4053276,POINT (-83.40532760000001 36.0576035),4708991610
470890707003,582,RO - Southern Satellites,36.0316701,-83.4207072,POINT (-83.4207072 36.0316701),4708990850
470890707004,835,CCL - Salt of the Earth,36.0122376,-83.4411759,POINT (-83.4411759 36.0122376),4708990090
470890708001,950,RO - Southern Satellites,36.0449363,-83.4942204,POINT (-83.4942204 36.0449363),4708990280
470890708002,496,RO - Southern Satellites,36.0153718,-83.5526925,POINT (-83.55269250000001 36.0153718),4708991230
470890708003,746,RO - Down the Road,35.9970477,-83.5210509,POINT (-83.52105090000001 35.9970477),4708990280
470890708004,826,CCL - Rural Resort Dwellers,35.9794505,-83.478392,POINT (-83.478392 35.9794505),4708990280
470890709001,752,RO - Rooted Rural,35.9952885,-83.3139507,POINT (-83.31395070000001 35.9952885),4708991420
470890709002,944,CCL - Rural Resort Dwellers,35.9581404,-83.4130971,POINT (-83.4130971 35.9581404),4708991420
470890709003,275,RO - Southern Satellites,35.9269904,-83.3214527,POINT (-83.32145269999999 35.9269904),4708991420
470919560001,470,SS - Senior Escapes,36.5454437,-81.8828794,POINT (-81.88287939999999 36.5454437),4709191042
470919561001,570,RO - Rural Bypasses,36.4413143,-81.9218203,POINT (-81.92182029999999 36.4413143),4709190852
470919561002,515,RO - Rooted Rural,36.3776199,-81.9975749,POINT (-81.9975749 36.3776199),4709190662
470919562001,653,RO - Rooted Rural,36.3445413,-81.9246323,POINT (-81.9246323 36.3445413),4709190662
470919562002,455,RO - Rooted Rural,36.3836595,-81.8434201,POINT (-81.8434201 36.3836595),4709190472
470919563001,907,RO - Rooted Rural,36.4248037,-81.8111147,POINT (-81.8111147 36.4248037),4709190472
470919563002,746,HT - Small Town Simplicity,36.4770994,-81.7783303,POINT (-81.77833029999999 36.4770994),4709190282
470919563003,710,RO - Rooted Rural,36.4838849,-81.8580951,POINT (-81.8580951 36.4838849),4709190852
470919564001,459,RO - Rooted Rural,36.3785145,-81.7554999,POINT (-81.7554999 36.3785145),4709190472
470919564002,428,RO - Rooted Rural,36.4643938,-81.7357259,POINT (-81.73572590000001 36.4643938),4709190282
470919564003,647,RO - Rural Bypasses,36.5627882,-81.7361693,POINT (-81.7361693 36.5627882),4709190092
470919564004,495,RO - Rural Bypasses,36.5214861,-81.8145212,POINT (-81.8145212 36.5214861),4709190092
470930001001,1409,SP - College Towns,35.9649632,-83.9204489,POINT (-83.9204489 35.9649632),4709390094
470930008001,691,SP - College Towns,35.9545461,-83.9011488,POINT (-83.9011488 35.9545461),4709391614
470930008002,411,MS - Set to Impress,35.9586245,-83.9010528,POINT (-83.9010528 35.9586245),4709391614
470930008003,496,SP - College Towns,35.9526845,-83.9099426,POINT (-83.90994259999999 35.9526845),4709391614
470930009011,12,SP - Dorms to Diplomas,35.9548349,-83.9260527,POINT (-83.9260527 35.9548349),4709391614
470930009021,33,SP - Dorms to Diplomas,35.9482586,-83.9352714,POINT (-83.9352714 35.9482586),4709391614
470930009022,193,SP - Dorms to Diplomas,35.9528228,-83.933795,POINT (-83.933795 35.9528228),4709391614
470930014001,333,HT - Modest Income Homes,35.979171,-83.9487005,POINT (-83.9487005 35.979171),4709390094
470930014002,297,MS - City Commons,35.9775219,-83.9406871,POINT (-83.94068710000001 35.9775219),4709390094
470930014003,406,MS - City Commons,35.975989,-83.9484384,POINT (-83.9484384 35.975989),4709390094
470930015001,568,HT - Traditional Living,35.9909781,-83.9293067,POINT (-83.9293067 35.9909781),4709390284
470930015002,476,HT - Traditional Living,35.9974454,-83.9309434,POINT (-83.9309434 35.9974454),4709390284
470930015003,409,MG - Hardscrabble Road,35.9889813,-83.9416089,POINT (-83.94160890000001 35.9889813),4709390284
470930016001,752,HT - Small Town Simplicity,36.0096399,-83.9206931,POINT (-83.92069309999999 36.0096399),4709390284
470930016002,797,HT - Small Town Simplicity,36.0017535,-83.9194016,POINT (-83.9194016 36.0017535),4709390284
470930017001,775,HT - Small Town Simplicity,35.9964645,-83.9149632,POINT (-83.9149632 35.9964645),4709390284
470930017002,419,MS - Set to Impress,35.9901751,-83.9113032,POINT (-83.91130320000001 35.9901751),4709390284
470930018001,508,GX - Rustbelt Traditions,36.0026247,-83.896677,POINT (-83.896677 36.0026247),4709390284
470930018002,589,HT - Traditional Living,36.0016402,-83.9046268,POINT (-83.9046268 36.0016402),4709390284
470930019001,709,HT - Modest Income Homes,35.996156,-83.886911,POINT (-83.886911 35.996156),4709390094
470930020001,477,HT - Family Foundations,35.9924202,-83.8779423,POINT (-83.8779423 35.9924202),4709390094
470930020002,513,HT - Modest Income Homes,35.9858216,-83.8858197,POINT (-83.8858197 35.9858216),4709390094
470930020003,389,HT - Modest Income Homes,35.9776935,-83.8910253,POINT (-83.8910253 35.9776935),4709390094
470930021001,504,HT - Small Town Simplicity,35.9850469,-83.8749239,POINT (-83.8749239 35.9850469),4709390094
470930021002,629,HT - Small Town Simplicity,35.972616,-83.8686752,POINT (-83.8686752 35.972616),4709390094
470930022001,583,CCL - Heartland Communities,35.9588951,-83.876519,POINT (-83.876519 35.9588951),4709391614
470930022002,862,HT - Small Town Simplicity,35.9483586,-83.8881972,POINT (-83.88819719999999 35.9483586),4709391614
470930022003,322,HT - Traditional Living,35.9456765,-83.8708636,POINT (-83.87086360000001 35.9456765),4709391614
470930023001,833,SP - College Towns,35.9452777,-83.9045032,POINT (-83.90450319999999 35.9452777),4709391614
470930023002,673,HT - Small Town Simplicity,35.936015,-83.8926426,POINT (-83.8926426 35.936015),4709391614
470930024001,720,HT - Traditional Living,35.9249673,-83.9134673,POINT (-83.91346729999999 35.9249673),4709391614
470930024002,912,MG - Hardscrabble Road,35.9393862,-83.9188613,POINT (-83.9188613 35.9393862),4709391614
470930026001,497,MS - Set to Impress,35.9516833,-83.9581554,POINT (-83.9581554 35.9516833),4709390664
470930026002,604,MS - City Commons,35.9564979,-83.9625456,POINT (-83.9625456 35.9564979),4709390094
470930027001,467,HT - Traditional Living,35.9668098,-83.9621848,POINT (-83.9621848 35.9668098),4709390094
470930027002,548,MG - Hardscrabble Road,35.9683017,-83.9729194,POINT (-83.97291939999999 35.9683017),4709390094
470930028001,1015,MS - City Commons,35.9871098,-83.9578518,POINT (-83.9578518 35.9871098),4709390094
470930028002,1096,MS - Young and Restless,35.9821295,-83.9707077,POINT (-83.97070770000001 35.9821295),4709390094
470930029001,840,HT - Small Town Simplicity,36.0004873,-83.939254,POINT (-83.93925400000001 36.0004873),4709390284
470930029002,685,MS - City Commons,36.0060024,-83.9403839,POINT (-83.9403839 36.0060024),4709390284
470930030001,786,MG - Old and Newcomers,36.0224498,-83.8910352,POINT (-83.8910352 36.0224498),4709390284
470930030002,713,MS - Set to Impress,36.0212623,-83.9057895,POINT (-83.9057895 36.0212623),4709390284
470930030003,828,HT - Traditional Living,36.01179,-83.9040845,POINT (-83.9040845 36.01179),4709390284
470930031001,773,GX - Midlife Constants,36.0207158,-83.8724541,POINT (-83.8724541 36.0207158),4709390094
470930031002,456,GX - Rustbelt Traditions,36.010771,-83.884943,POINT (-83.88494300000001 36.010771),4709390094
470930032001,752,MG - Old and Newcomers,36.0076,-83.8602139,POINT (-83.86021390000001 36.0076),4709390094
470930032002,704,HT - Modest Income Homes,35.9998569,-83.8649224,POINT (-83.8649224 35.9998569),4709390094
470930033001,931,GX - Comfortable Empty Nesters,35.9994765,-83.842278,POINT (-83.84227799999999 35.9994765),4709390094
470930034001,751,GX - Rustbelt Traditions,35.9290269,-83.8721965,POINT (-83.8721965 35.9290269),4709391614
470930034002,1039,HT - Traditional Living,35.9205715,-83.8928382,POINT (-83.8928382 35.9205715),4709391614
470930035001,1178,SP - College Towns,35.9310116,-83.9382013,POINT (-83.9382013 35.9310116),4709391614
470930035002,703,MG - Old and Newcomers,35.9127802,-83.9427806,POINT (-83.94278060000001 35.9127802),4709391614
470930035003,452,AE - Exurbanites,35.9177626,-83.9645058,POINT (-83.9645058 35.9177626),4709391614
470930037001,1024,MS - Set to Impress,35.9480935,-83.9827663,POINT (-83.98276629999999 35.9480935),4709390664
470930037002,192,SP - College Towns,35.944722,-83.9770025,POINT (-83.9770025 35.944722),4709390664
470930037003,353,GX - In Style,35.9395124,-83.9956048,POINT (-83.9956048 35.9395124),4709390664
470930038011,682,MS - Young and Restless,35.9566319,-83.9941495,POINT (-83.99414950000001 35.9566319),4709390664
470930038012,449,MG - Emerald City,35.9463981,-84.0039725,POINT (-84.0039725 35.9463981),4709390664
470930038013,1090,MS - Young and Restless,35.9547792,-83.9816652,POINT (-83.98166519999999 35.9547792),4709390094
470930038021,694,MG - Bright Young Professionals,35.964479,-84.0120205,POINT (-84.01202050000001 35.964479),4709390474
470930038022,717,MG - Bright Young Professionals,35.968674,-83.9945917,POINT (-83.9945917 35.968674),4709390474
470930039011,934,GX - Rustbelt Traditions,35.9810507,-83.9917217,POINT (-83.9917217 35.9810507),4709391044
470930039012,830,MS - Metro Fusion,35.9922759,-83.9881676,POINT (-83.9881676 35.9922759),4709390474
470930039021,473,HT - Traditional Living,36.0040645,-83.9701007,POINT (-83.9701007 36.0040645),4709390284
470930039022,929,GX - Rustbelt Traditions,35.9956093,-83.9742912,POINT (-83.9742912 35.9956093),4709390474
470930040001,1286,MS - Set to Impress,36.0182431,-83.958298,POINT (-83.958298 36.0182431),4709390284
470930040002,1040,MS - Set to Impress,36.0091782,-83.960752,POINT (-83.960752 36.0091782),4709390284
470930041001,1022,MG - Old and Newcomers,36.0163821,-83.938784,POINT (-83.938784 36.0163821),4709390284
470930041002,994,MG - Old and Newcomers,36.0253545,-83.9428483,POINT (-83.94284829999999 36.0253545),4709390284
470930042001,635,MG - Old and Newcomers,36.0353533,-83.9259578,POINT (-83.92595780000001 36.0353533),4709390284
470930042002,890,GX - Rustbelt Traditions,36.042055,-83.9142367,POINT (-83.9142367 36.042055),4709390284
470930043001,602,HT - Traditional Living,36.0342713,-83.9090559,POINT (-83.9090559 36.0342713),4709390284
470930043002,782,MG - Bright Young Professionals,36.0367823,-83.8884937,POINT (-83.8884937 36.0367823),4709390284
470930044011,993,AE - Exurbanites,35.9135486,-84.0124292,POINT (-84.0124292 35.9135486),4709390664
470930044012,1301,GX - In Style,35.9045332,-84.0328561,POINT (-84.0328561 35.9045332),4709390664
470930044031,934,SS - Social Security Set ,35.9227047,-84.0455523,POINT (-84.0455523 35.9227047),4709390664
470930044032,1084,SS - Retirement Communities,35.9155465,-84.0472023,POINT (-84.0472023 35.9155465),4709390664
470930044033,625,FL - Middleburg,35.910787,-84.0412927,POINT (-84.0412927 35.910787),4709390664
470930044041,700,GX - In Style,35.9235769,-84.0104973,POINT (-84.0104973 35.9235769),4709390664
470930044042,1296,UI - Metro REnters,35.9290392,-84.0216625,POINT (-84.02166250000001 35.9290392),4709390664
470930045001,911,SP - College Towns,35.9412521,-84.0187133,POINT (-84.0187133 35.9412521),4709390664
470930045002,1127,UI - Metro REnters,35.9343819,-84.0554472,POINT (-84.0554472 35.9343819),4709390664
470930045003,611,AE - Exurbanites,35.9354725,-84.0453044,POINT (-84.04530440000001 35.9354725),4709390664
470930045004,713,MG - Old and Newcomers,35.9363828,-84.0312858,POINT (-84.03128580000001 35.9363828),4709390664
470930046061,919,CCL - Green Acres,35.9588412,-84.0862562,POINT (-84.08625619999999 35.9588412),4709391044
470930046062,944,CCL - Green Acres,35.9527584,-84.1056642,POINT (-84.10566420000001 35.9527584),4709391044
470930046063,842,GX - In Style,35.9473412,-84.0838393,POINT (-84.08383929999999 35.9473412),4709390474
470930046071,988,EE - Up and Coming Families,35.9787656,-84.060257,POINT (-84.06025699999999 35.9787656),4709391044
470930046072,1259,FL - Middleburg,35.9718299,-84.0448614,POINT (-84.0448614 35.9718299),4709390474
470930046081,691,GX - Rustbelt Traditions,35.9780976,-84.0242522,POINT (-84.02425220000001 35.9780976),4709390474
470930046082,495,FL - Middleburg,35.9649579,-84.0289856,POINT (-84.0289856 35.9649579),4709390474
470930046091,939,MG - Bright Young Professionals,35.9348996,-84.0890944,POINT (-84.08909439999999 35.9348996),4709390474
470930046092,465,GX - In Style,35.9406716,-84.0801265,POINT (-84.08012650000001 35.9406716),4709390474
470930046093,954,MG - Old and Newcomers,35.9379662,-84.0678466,POINT (-84.0678466 35.9379662),4709390474
470930046101,867,MS - Young and Restless,35.9274211,-84.0848938,POINT (-84.0848938 35.9274211),4709390474
470930046102,668,MS - Young and Restless,35.924602,-84.0833204,POINT (-84.08332040000001 35.924602),4709390474
470930046103,955,MS - Young and Restless,35.9291528,-84.069535,POINT (-84.069535 35.9291528),4709390474
470930046111,717,GX - Comfortable Empty Nesters,35.9248922,-84.1093659,POINT (-84.1093659 35.9248922),4709390474
470930046112,853,GX - Comfortable Empty Nesters,35.9327879,-84.1175902,POINT (-84.1175902 35.9327879),4709390474
470930046121,1191,GX - In Style,35.9432185,-84.1154257,POINT (-84.1154257 35.9432185),4709391044
470930046131,1140,MG - Bright Young Professionals,35.9638234,-84.0630681,POINT (-84.0630681 35.9638234),4709390474
470930046132,1123,MG - Bright Young Professionals,35.9496396,-84.0640717,POINT (-84.0640717 35.9496396),4709390474
470930046141,631,GX - In Style,35.9522791,-84.0556658,POINT (-84.0556658 35.9522791),4709390474
470930046142,811,MG - Old and Newcomers,35.9457476,-84.0464997,POINT (-84.0464997 35.9457476),4709390664
470930046151,1064,MG - Bright Young Professionals,35.9520957,-84.0274205,POINT (-84.02742050000001 35.9520957),4709390474
470930046152,789,MG - Bright Young Professionals,35.9542158,-84.0430292,POINT (-84.04302920000001 35.9542158),4709390664
470930047001,992,GX - Midlife Constants,35.9849515,-84.0103561,POINT (-84.0103561 35.9849515),4709391044
470930047002,822,GX - Rustbelt Traditions,35.9914564,-84.0257746,POINT (-84.02577460000001 35.9914564),4709391044
470930048001,798,CCL - Heartland Communities,36.0128952,-83.9979542,POINT (-83.9979542 36.0128952),4709391234
470930048002,520,GX - Midlife Constants,36.0025001,-83.9940542,POINT (-83.99405419999999 36.0025001),4709391044
470930048003,1074,FL - Middleburg,36.001091,-84.0104364,POINT (-84.0104364 36.001091),4709391044
470930049001,988,MG - Old and Newcomers,36.0270927,-83.9650899,POINT (-83.9650899 36.0270927),4709390284
470930049002,1557,MG - Bright Young Professionals,36.0267136,-83.9780754,POINT (-83.97807539999999 36.0267136),4709391234
470930050001,584,GX - Rustbelt Traditions,36.0358294,-83.9502824,POINT (-83.95028240000001 36.0358294),4709390284
470930050002,554,GX - Midlife Constants,36.0474674,-83.9335382,POINT (-83.9335382 36.0474674),4709390284
470930050003,679,HT - Traditional Living,36.0369605,-83.9406127,POINT (-83.9406127 36.0369605),4709390284
470930051001,1819,GX - Comfortable Empty Nesters,36.0594048,-83.8888105,POINT (-83.88881050000001 36.0594048),4709390284
470930051002,873,GX - Midlife Constants,36.0554439,-83.9148358,POINT (-83.91483580000001 36.0554439),4709390284
470930052011,735,CCL - Salt of the Earth,36.0884098,-83.8112844,POINT (-83.81128440000001 36.0884098),4709391424
470930052012,355,CCL - The Great Outdoors,36.0757121,-83.8579238,POINT (-83.85792379999999 36.0757121),4709391424
470930052013,1111,FL - Middleburg,36.0563099,-83.8449238,POINT (-83.8449238 36.0563099),4709391424
470930052021,711,RO - Southern Satellites,36.0446354,-83.8130546,POINT (-83.8130546 36.0446354),4709391424
470930052022,780,FL - Middleburg,36.0279165,-83.8474063,POINT (-83.8474063 36.0279165),4709391424
470930053011,719,CCL - Heartland Communities,36.0142879,-83.7855151,POINT (-83.7855151 36.0142879),4709391424
470930053012,494,CCL - Salt of the Earth,36.0308245,-83.75732,POINT (-83.75732000000001 36.0308245),4709391424
470930053013,625,CCL - Salt of the Earth,36.0408401,-83.7653174,POINT (-83.7653174 36.0408401),4709391424
470930053021,587,RO - Southern Satellites,36.0364206,-83.6963855,POINT (-83.69638550000001 36.0364206),4709391424
470930053022,913,RO - Southern Satellites,36.0091098,-83.7111501,POINT (-83.7111501 36.0091098),4709391424
470930054011,794,CCL - Salt of the Earth,35.9928591,-83.8155451,POINT (-83.81554509999999 35.9928591),4709391424
470930054012,757,CCL - Heartland Communities,35.9643035,-83.8139509,POINT (-83.81395089999999 35.9643035),4709391424
470930054021,624,RO - Southern Satellites,35.987804,-83.7558603,POINT (-83.75586029999999 35.987804),4709391424
470930054022,677,RO - Southern Satellites,35.9702267,-83.7070888,POINT (-83.70708879999999 35.9702267),4709391424
470930055011,572,RO - Southern Satellites,35.9321021,-83.8404403,POINT (-83.8404403 35.9321021),4709391614
470930055012,606,CCL - The Great Outdoors,35.9153033,-83.8119106,POINT (-83.8119106 35.9153033),4709391614
470930055021,414,RO - Rooted Rural,35.9382861,-83.7819149,POINT (-83.7819149 35.9382861),4709391614
470930055022,463,RO - Rooted Rural,35.9085879,-83.7829241,POINT (-83.7829241 35.9085879),4709391614
470930055023,292,GX - Midlife Constants,35.9429804,-83.7253806,POINT (-83.72538059999999 35.9429804),4709391614
470930056021,893,RO - Rooted Rural,35.8746723,-83.842671,POINT (-83.842671 35.8746723),4709391614
470930056022,719,CCL - Green Acres,35.8671252,-83.8952588,POINT (-83.89525879999999 35.8671252),4709391614
470930056031,848,GX - Midlife Constants,35.9058671,-83.8813225,POINT (-83.8813225 35.9058671),4709391614
470930056032,760,CCL - Salt of the Earth,35.8966371,-83.863848,POINT (-83.863848 35.8966371),4709391614
470930056041,767,GX - Midlife Constants,35.897671,-83.9217705,POINT (-83.92177049999999 35.897671),4709391614
470930056042,449,AE - Exurbanites,35.8829962,-83.9564026,POINT (-83.9564026 35.8829962),4709390664
470930057011,974,GX - In Style,35.9029821,-83.9990551,POINT (-83.99905510000001 35.9029821),4709390664
470930057012,470,AE - Exurbanites,35.8931163,-83.9759658,POINT (-83.9759658 35.8931163),4709390664
470930057013,515,AE - Savvy Suburbanites,35.878416,-84.0185444,POINT (-84.0185444 35.878416),4709390664
470930057041,1049,GX - In Style,35.9076353,-84.0575678,POINT (-84.0575678 35.9076353),4709390854
470930057042,1094,MG - Bright Young Professionals,35.9160913,-84.0723451,POINT (-84.07234510000001 35.9160913),4709390474
470930057043,759,GX - In Style,35.9013576,-84.0657428,POINT (-84.0657428 35.9013576),4709390854
470930057061,1128,AE - Exurbanites,35.9042313,-84.1029691,POINT (-84.1029691 35.9042313),4709390474
470930057062,757,MG - Bright Young Professionals,35.9063303,-84.0825341,POINT (-84.0825341 35.9063303),4709390474
470930057071,886,AE - Professional Pride,35.8911676,-84.0864152,POINT (-84.0864152 35.8911676),4709390854
470930057072,479,AE - Professional Pride,35.8719272,-84.1137497,POINT (-84.1137497 35.8719272),4709390854
470930057081,1142,FL - Soccer Moms,35.8635404,-84.1026471,POINT (-84.1026471 35.8635404),4709390854
470930057091,763,AE - Savvy Suburbanites,35.8608192,-84.0874553,POINT (-84.0874553 35.8608192),4709390664
470930057101,522,AE - Top Tier,35.8523687,-84.0512377,POINT (-84.0512377 35.8523687),4709390664
470930057102,317,AE - Top Tier,35.8491942,-84.11792,POINT (-84.11792 35.8491942),4709390854
470930057111,1217,AE - Professional Pride,35.8800827,-84.0777507,POINT (-84.0777507 35.8800827),4709390854
470930057112,821,FL - Soccer Moms,35.8681181,-84.0722255,POINT (-84.0722255 35.8681181),4709390664
470930057121,532,AE - Professional Pride,35.8731611,-84.0569437,POINT (-84.05694370000001 35.8731611),4709390664
470930057122,714,AE - Professional Pride,35.8824907,-84.0536103,POINT (-84.0536103 35.8824907),4709390664
470930057123,926,AE - Professional Pride,35.8918819,-84.0430855,POINT (-84.0430855 35.8918819),4709390664
470930057124,1103,GX - In Style,35.8939022,-84.0581548,POINT (-84.0581548 35.8939022),4709390854
470930058031,1134,GX - Comfortable Empty Nesters,35.8977397,-84.1486964,POINT (-84.14869640000001 35.8977397),4709390854
470930058071,1112,AE - Exurbanites,35.8894666,-84.1211991,POINT (-84.1211991 35.8894666),4709390854
470930058081,1160,GX - Comfortable Empty Nesters,35.8835094,-84.1402847,POINT (-84.1402847 35.8835094),4709390854
470930058082,1015,FL - Home Improvement,35.8718243,-84.1313529,POINT (-84.1313529 35.8718243),4709390854
470930058091,1016,AE - Exurbanites,35.8885651,-84.1940421,POINT (-84.1940421 35.8885651),4709390854
470930058092,1054,AE - Exurbanites,35.8830427,-84.1770955,POINT (-84.17709549999999 35.8830427),4709390854
470930058101,865,AE - Professional Pride,35.8754119,-84.2195296,POINT (-84.2195296 35.8754119),4709390854
470930058102,413,AE - Exurbanites,35.8732811,-84.1940921,POINT (-84.19409210000001 35.8732811),4709390854
470930058111,1134,AE - Professional Pride,35.8533383,-84.196776,POINT (-84.196776 35.8533383),4709390854
470930058121,2125,AE - Professional Pride,35.828088,-84.1587753,POINT (-84.1587753 35.828088),4709390854
470930058131,1394,AE - Savvy Suburbanites,35.8609627,-84.1685679,POINT (-84.1685679 35.8609627),4709390854
470930058132,1014,AE - Exurbanites,35.8715382,-84.159555,POINT (-84.159555 35.8715382),4709390854
470930059031,934,GX - In Style,35.9483888,-84.1405151,POINT (-84.1405151 35.9483888),4709391044
470930059032,705,FL - Middleburg,35.9358532,-84.1343948,POINT (-84.1343948 35.9358532),4709391044
470930059041,410,GX - Parks and Rec,35.9176765,-84.1386818,POINT (-84.1386818 35.9176765),4709391044
470930059042,1200,FL - Soccer Moms,35.9162418,-84.1608314,POINT (-84.16083140000001 35.9162418),4709391044
470930059043,633,GX - Comfortable Empty Nesters,35.9010353,-84.1953741,POINT (-84.1953741 35.9010353),4709390854
470930059051,1146,CCL - Green Acres,35.9134677,-84.2032761,POINT (-84.2032761 35.9134677),4709391044
470930059061,809,AE - Savvy Suburbanites,35.9266773,-84.2327852,POINT (-84.2327852 35.9266773),4709391044
470930059071,1592,AE - Savvy Suburbanites,35.9598028,-84.1897591,POINT (-84.1897591 35.9598028),4709391044
470930059081,1151,RO - Southern Satellites,35.9857191,-84.1509666,POINT (-84.1509666 35.9857191),4709391044
